Date,commodity,average_price,Arrival,temperature_avg,wind_speed,air_pressure,rainfall_mm,diesel,USD_to_NPR,month
2024-04-21,Tomato_Big,65.0,12000.0,23.0,9.6,1011.4,0.0,159.0,131.67799377441406,4
2024-04-22,Tomato_Big,55.0,12000.0,23.4,10.0,1013.1,0.0,159.0,131.67799377441406,4
2024-04-24,Tomato_Big,55.0,11681.0,22.4,9.1,1012.2,0.0,159.0,131.63099670410156,4
2024-04-26,Tomato_Big,55.0,10750.0,23.0,7.6,1012.6,0.0,159.0,131.52706909179688,4
2024-04-27,Tomato_Big,55.0,2875.0,23.4,7.8,1013.9,0.0,159.0,132.05905151367188,4
2024-04-28,Tomato_Big,45.0,0.0,23.8,9.3,1013.0,0.0,159.0,132.05905151367188,4
2024-04-29,Tomato_Big,45.0,17675.0,23.8,9.0,1013.5,0.0,159.0,132.05905151367188,4
2024-04-30,Tomato_Big,45.0,0.0,24.7,8.5,1010.0,0.0,159.0,131.94805908203125,4
2024-05-01,Tomato_Big,45.0,5000.0,23.8,10.5,1008.4,0.0,154.0,132.0045166015625,5
2024-05-02,Tomato_Big,40.0,7600.0,21.4,10.0,1009.9,0.0,154.0,132.67259216308594,5
2024-05-03,Tomato_Big,35.0,23150.0,21.8,9.2,1013.2,0.0,154.0,131.91506958007812,5
2024-05-04,Tomato_Big,37.5,12500.0,21.8,8.3,1014.0,0.0,154.0,131.70545959472656,5
2024-05-05,Tomato_Big,45.0,4500.0,21.6,7.6,1010.0,0.0,154.0,131.70545959472656,5
2024-05-06,Tomato_Big,35.0,0.0,21.7,8.8,1013.0,0.3,154.0,131.70545959472656,5
2024-05-08,Tomato_Big,40.0,280.0,17.4,6.9,1017.9,11.7,154.0,132.05104064941406,5
2024-05-09,Tomato_Big,45.0,0.0,19.5,6.8,1018.2,1.1,154.0,132.0764617919922,5
2024-05-10,Tomato_Big,45.0,22350.0,20.9,8.5,1016.5,5.0,154.0,132.1236572265625,5
2024-05-11,Tomato_Big,43.75,5700.0,22.2,10.9,1017.0,11.3,154.0,132.1349334716797,5
2024-05-12,Tomato_Big,42.5,11200.0,18.8,6.3,1018.1,12.3,154.0,132.1349334716797,5
2024-05-13,Tomato_Big,41.25,3000.0,20.6,5.6,1017.9,4.1,154.0,132.1349334716797,5
2024-05-14,Tomato_Big,40.0,5400.0,22.8,8.5,1018.0,0.7,154.0,132.0265350341797,5
2024-05-15,Tomato_Big,38.33,0.0,22.9,9.8,1018.5,0.0,154.0,132.03150939941406,5
2024-05-16,Tomato_Big,35.0,27125.0,23.7,9.4,1018.0,0.0,154.0,131.68576049804688,5
2024-05-17,Tomato_Big,37.0,5150.0,24.8,8.3,1015.8,0.0,153.0,132.0358123779297,5
2024-05-18,Tomato_Big,39.0,2750.0,25.4,7.4,1013.3,0.2,153.0,131.06053161621094,5
2024-05-19,Tomato_Big,41.0,28250.0,24.1,7.6,1011.3,1.5,153.0,131.06053161621094,5
2024-05-20,Tomato_Big,43.0,16775.0,21.4,6.5,1012.3,16.0,153.0,131.06053161621094,5
2024-05-21,Tomato_Big,45.0,5000.0,23.1,7.7,1013.7,3.2,153.0,131.8320770263672,5
2024-05-22,Tomato_Big,45.0,27000.0,22.2,8.2,1013.6,11.0,153.0,131.70359802246094,5
2024-05-24,Tomato_Big,45.0,12375.0,24.4,6.7,1012.1,1.8,153.0,131.59457397460938,5
2024-05-27,Tomato_Big,55.0,0.0,24.3,12.0,1006.1,4.4,153.0,131.2645721435547,5
2024-05-28,Tomato_Big,45.0,0.0,23.4,5.7,1004.4,16.7,153.0,131.37669372558594,5
2024-05-29,Tomato_Big,55.0,0.0,25.2,7.9,1007.0,1.1,153.0,131.78355407714844,5
2024-05-30,Tomato_Big,55.0,8850.0,25.3,9.6,1008.1,0.0,153.0,131.90316772460938,5
2024-05-31,Tomato_Big,65.0,0.0,24.8,10.4,1010.7,0.1,153.0,131.68287658691406,5
2024-06-01,Tomato_Big,65.0,0.0,22.9,6.9,1011.5,0.7,157.0,131.8940887451172,6
2024-06-02,Tomato_Big,75.0,12000.0,23.9,7.8,1013.0,8.1,157.0,131.8940887451172,6
2024-06-03,Tomato_Big,55.0,8750.0,24.5,8.3,1011.3,0.7,157.0,131.8940887451172,6
2024-06-04,Tomato_Big,55.0,0.0,22.5,6.4,1012.4,8.7,157.0,131.36602783203125,6
2024-06-05,Tomato_Big,50.0,0.0,23.0,9.8,1012.8,4.5,157.0,132.10862731933594,6
2024-06-06,Tomato_Big,65.0,0.0,23.8,8.5,1012.8,1.2,157.0,131.84701538085938,6
2024-06-07,Tomato_Big,45.0,0.0,24.3,10.1,1010.5,12.8,157.0,131.8038330078125,6
2024-06-08,Tomato_Big,55.0,0.0,24.8,10.3,1009.3,3.3,157.0,132.79501342773438,6
2024-06-09,Tomato_Big,55.0,10000.0,26.1,9.8,1009.6,0.0,157.0,132.79501342773438,6
2024-06-10,Tomato_Big,55.0,10000.0,26.5,9.5,1010.3,0.0,157.0,132.79501342773438,6
2024-06-11,Tomato_Big,55.0,0.0,26.0,10.2,1009.2,2.2,157.0,131.95184326171875,6
2024-06-12,Tomato_Big,43.33,0.0,26.4,10.3,1010.5,1.1,157.0,132.2921600341797,6
2024-06-13,Tomato_Big,55.0,0.0,26.7,10.0,1008.7,10.5,157.0,132.0277862548828,6
2024-06-14,Tomato_Big,43.33,0.0,26.7,10.1,1008.0,9.2,157.0,132.3810272216797,6
2024-06-15,Tomato_Big,45.0,0.0,26.8,9.9,1007.6,4.7,157.0,131.9641571044922,6
2024-06-16,Tomato_Big,65.0,0.0,25.5,8.7,1008.6,10.8,157.0,131.9641571044922,6
2024-06-17,Tomato_Big,35.0,0.0,24.3,7.8,1007.2,12.0,157.0,131.9641571044922,6
2024-06-18,Tomato_Big,55.0,0.0,23.8,6.7,1004.1,12.3,157.0,132.03482055664062,6
2024-06-19,Tomato_Big,55.0,0.0,24.4,9.8,1003.6,30.9,157.0,131.85630798339844,6
2024-06-20,Tomato_Big,55.0,0.0,24.2,9.5,1006.5,9.8,157.0,131.89964294433594,6
2024-06-21,Tomato_Big,56.67,0.0,24.7,9.9,1009.1,7.6,157.0,132.2218475341797,6
2024-06-22,Tomato_Big,65.0,0.0,25.0,9.4,1009.0,15.0,157.0,131.88607788085938,6
2024-06-23,Tomato_Big,65.0,0.0,25.5,9.8,1009.8,11.8,157.0,131.88607788085938,6
2024-06-24,Tomato_Big,65.0,0.0,25.9,9.4,1008.7,9.5,157.0,131.88607788085938,6
2024-06-25,Tomato_Big,65.0,0.0,25.5,11.6,1005.9,13.5,157.0,131.97357177734375,6
2024-06-26,Tomato_Big,66.67,0.0,23.5,7.7,1008.7,55.0,157.0,131.95391845703125,6
2024-06-27,Tomato_Big,75.0,0.0,24.6,6.4,1011.4,15.4,157.0,132.19998168945312,6
2024-06-28,Tomato_Big,66.67,0.0,24.0,12.2,1008.0,26.4,157.0,132.02293395996094,6
2024-06-29,Tomato_Big,65.0,0.0,24.1,8.6,1006.8,22.3,157.0,131.6068878173828,6
2024-06-30,Tomato_Big,75.0,0.0,23.6,6.9,1005.9,16.5,157.0,131.6068878173828,6
2024-07-01,Tomato_Big,66.67,0.0,23.7,7.7,1004.4,36.4,160.0,131.6068878173828,7
2024-07-02,Tomato_Big,65.0,0.0,21.9,5.4,1003.5,32.4,160.0,131.99916076660156,7
2024-07-03,Tomato_Big,66.67,0.0,23.5,4.7,1006.5,20.7,160.0,131.9493408203125,7
2024-07-04,Tomato_Big,75.0,0.0,23.4,6.7,1008.5,13.3,160.0,132.01995849609375,7
2024-07-05,Tomato_Big,76.67,0.0,22.9,5.1,1007.2,14.5,160.0,132.0238800048828,7
2024-07-06,Tomato_Big,76.67,0.0,20.6,6.6,1007.4,45.5,160.0,132.1812286376953,7
2024-07-07,Tomato_Big,95.0,0.0,22.1,3.5,1010.7,12.7,160.0,132.1812286376953,7
2024-07-08,Tomato_Big,110.0,0.0,23.8,7.4,1010.9,6.4,160.0,132.1812286376953,7
2024-07-09,Tomato_Big,110.0,0.0,24.0,8.7,1010.3,16.6,160.0,132.0482177734375,7
2024-07-10,Tomato_Big,110.0,0.0,23.0,7.9,1010.8,32.3,160.0,132.09487915039062,7
2024-07-11,Tomato_Big,115.0,0.0,22.3,4.4,1008.0,57.7,160.0,132.04164123535156,7
2024-07-12,Tomato_Big,110.0,2500.0,22.3,7.9,1005.8,155.9,160.0,132.10025024414062,7
2024-07-13,Tomato_Big,120.0,0.0,24.4,8.3,1006.3,10.7,160.0,131.70169067382812,7
2024-07-14,Tomato_Big,115.0,0.0,24.7,8.6,1006.8,29.7,160.0,131.70169067382812,7
2024-07-15,Tomato_Big,120.0,0.0,25.4,10.6,1009.6,12.7,160.0,131.70169067382812,7
2024-07-16,Tomato_Big,115.0,0.0,24.8,7.9,1010.6,33.3,158.0,132.15478515625,7
2024-07-17,Tomato_Big,125.0,0.0,24.1,6.4,1010.4,22.0,158.0,132.1588592529297,7
2024-07-18,Tomato_Big,110.0,0.0,24.5,7.0,1008.7,18.1,158.0,132.06715393066406,7
2024-07-19,Tomato_Big,116.67,0.0,25.0,6.4,1008.8,14.7,158.0,132.28858947753906,7
2024-07-20,Tomato_Big,90.0,0.0,24.5,7.6,1008.0,23.0,158.0,132.27842712402344,7
2024-07-21,Tomato_Big,95.0,0.0,24.1,6.2,1007.6,11.8,158.0,132.27842712402344,7
2024-07-22,Tomato_Big,66.0,0.0,23.9,6.1,1008.8,6.3,158.0,132.27842712402344,7
2024-07-23,Tomato_Big,70.0,0.0,23.5,6.8,1006.9,12.0,158.0,132.35037231445312,7
2024-07-24,Tomato_Big,70.0,0.0,24.2,6.6,1003.8,18.6,158.0,132.30972290039062,7
2024-07-25,Tomato_Big,75.0,0.0,24.2,6.5,1002.1,19.8,158.0,132.39453125,7
2024-07-26,Tomato_Big,70.0,2725.0,24.9,6.5,1004.4,11.5,158.0,132.3855438232422,7
2024-07-27,Tomato_Big,65.0,0.0,25.9,6.5,1006.9,1.4,158.0,132.412353515625,7
2024-07-28,Tomato_Big,75.0,0.0,24.6,6.2,1007.8,10.9,158.0,132.412353515625,7
2024-07-29,Tomato_Big,75.0,0.0,25.1,6.8,1006.6,11.0,158.0,132.412353515625,7
2024-07-30,Tomato_Big,75.0,0.0,24.8,9.2,1007.6,11.1,158.0,132.44590759277344,7
2024-07-31,Tomato_Big,76.67,0.0,25.0,10.2,1009.1,12.9,158.0,132.43177795410156,7
2024-08-01,Tomato_Big,75.0,1575.0,24.3,11.8,1007.5,27.8,155.0,132.25152587890625,8
2024-08-02,Tomato_Big,76.67,0.0,23.5,7.3,1006.3,18.8,155.0,132.30189514160156,8
2024-08-03,Tomato_Big,73.33,0.0,24.5,9.5,1009.4,9.9,155.0,131.20907592773438,8
2024-08-04,Tomato_Big,75.0,0.0,24.6,12.0,1012.3,12.8,155.0,131.20907592773438,8
2024-08-05,Tomato_Big,66.67,0.0,23.9,7.9,1010.3,19.8,155.0,131.20907592773438,8
2024-08-06,Tomato_Big,65.0,0.0,22.4,9.5,1010.3,37.1,155.0,132.82943725585938,8
2024-08-07,Tomato_Big,66.67,0.0,22.9,6.7,1010.6,29.9,155.0,132.80450439453125,8
2024-08-08,Tomato_Big,65.0,0.0,22.5,5.8,1012.0,49.5,155.0,132.7667694091797,8
2024-08-09,Tomato_Big,76.67,0.0,22.3,5.2,1012.2,47.9,155.0,132.76315307617188,8
2024-08-10,Tomato_Big,76.67,0.0,23.1,6.1,1011.3,27.4,155.0,132.62319946289062,8
2024-08-11,Tomato_Big,75.0,0.0,22.5,7.0,1009.7,19.3,155.0,132.62319946289062,8
2024-08-12,Tomato_Big,96.67,0.0,23.6,8.1,1010.8,24.0,155.0,132.62319946289062,8
2024-08-13,Tomato_Big,95.0,0.0,23.7,6.2,1012.0,29.2,155.0,132.8155059814453,8
2024-08-14,Tomato_Big,86.67,11250.0,24.2,9.6,1013.1,13.4,155.0,132.7661895751953,8
2024-08-15,Tomato_Big,95.0,0.0,23.6,12.7,1011.9,9.8,155.0,132.76629638671875,8
2024-08-16,Tomato_Big,86.67,0.0,24.2,8.3,1010.9,7.1,155.0,133.23399353027344,8
2024-08-17,Tomato_Big,86.67,20000.0,24.1,10.4,1011.7,7.1,154.0,132.26858520507812,8
2024-08-18,Tomato_Big,85.0,0.0,23.4,6.2,1012.3,8.3,154.0,132.26858520507812,8
2024-08-19,Tomato_Big,96.67,0.0,22.9,6.1,1011.7,5.0,154.0,132.26858520507812,8
2024-08-20,Tomato_Big,95.0,0.0,22.3,7.4,1012.9,19.1,154.0,132.66250610351562,8
2024-08-21,Tomato_Big,76.67,0.0,21.0,5.0,1012.8,12.7,154.0,132.19503784179688,8
2024-08-22,Tomato_Big,75.0,0.0,22.6,5.3,1012.4,5.5,154.0,132.8172607421875,8
2024-08-23,Tomato_Big,96.67,10000.0,23.3,5.3,1012.0,6.1,154.0,132.8855743408203,8
2024-08-24,Tomato_Big,70.0,0.0,23.8,7.5,1012.2,5.5,154.0,131.63937377929688,8
2024-08-25,Tomato_Big,75.0,0.0,23.7,7.1,1011.0,12.0,154.0,131.63937377929688,8
2024-08-26,Tomato_Big,66.67,12000.0,22.4,6.8,1010.0,4.7,154.0,131.63937377929688,8
2024-08-27,Tomato_Big,65.0,0.0,22.2,4.3,1011.3,16.5,154.0,132.71653747558594,8
2024-08-28,Tomato_Big,60.0,0.0,24.2,6.7,1010.2,6.8,154.0,132.74566650390625,8
2024-08-29,Tomato_Big,65.0,8750.0,22.9,7.1,1009.8,5.8,154.0,132.78489685058594,8
2024-08-30,Tomato_Big,55.0,10000.0,25.0,6.8,1009.8,2.5,154.0,132.97640991210938,8
2024-08-31,Tomato_Big,53.75,0.0,24.6,8.4,1008.9,8.5,154.0,132.82957458496094,8
2024-09-01,Tomato_Big,55.0,0.0,21.4,5.9,1007.8,16.1,154.0,132.82957458496094,9
2024-09-02,Tomato_Big,55.0,12000.0,24.3,7.1,1007.5,4.2,149.0,132.82957458496094,9
2024-09-03,Tomato_Big,55.0,4500.0,22.9,6.0,1007.3,12.9,149.0,132.77520751953125,9
2024-09-04,Tomato_Big,55.0,0.0,23.3,6.4,1010.5,16.1,149.0,132.76861572265625,9
2024-09-05,Tomato_Big,55.0,0.0,22.5,6.0,1009.9,23.3,149.0,132.5274200439453,9
2024-09-06,Tomato_Big,55.0,0.0,23.0,9.4,1011.2,17.7,149.0,132.6805877685547,9
2024-09-07,Tomato_Big,55.0,0.0,24.4,6.3,1013.8,10.1,149.0,133.04429626464844,9
2024-09-08,Tomato_Big,55.0,3000.0,24.8,8.0,1012.4,0.4,149.0,133.04429626464844,9
2024-09-09,Tomato_Big,55.0,0.0,23.8,7.9,1010.8,1.9,149.0,133.04429626464844,9
2024-09-10,Tomato_Big,55.0,12000.0,24.8,8.3,1010.5,3.9,149.0,132.8238067626953,9
2024-09-12,Tomato_Big,55.0,0.0,23.4,7.6,1011.7,22.1,149.0,132.7400665283203,9
2024-09-13,Tomato_Big,55.588235294117645,27725.0,22.9,5.9,1010.5,25.9,149.0,132.85647583007812,9
2024-09-16,Tomato_Big,57.35294117647059,6000.0,22.8,5.9,1013.1,0.7,149.0,132.88668823242188,9
2024-09-18,Tomato_Big,58.529411764705884,8875.0,24.3,5.7,1014.8,5.0,150.0,132.6127471923828,9
2024-09-23,Tomato_Big,61.470588235294116,9225.0,25.7,6.8,1015.0,0.4,150.0,131.99749755859375,9
2024-09-26,Tomato_Big,63.23529411764706,12000.0,21.7,6.2,1013.7,36.3,150.0,132.9644012451172,9
2024-10-01,Tomato_Big,66.17647058823529,11250.0,23.9,6.6,1012.8,1.9,150.0,132.16140747070312,10
2024-10-02,Tomato_Big,66.76470588235294,1125.0,24.0,8.3,1011.7,16.7,150.0,132.46633911132812,10
2024-10-04,Tomato_Big,67.94117647058823,7000.0,22.4,10.1,1013.5,1.9,150.0,132.8934783935547,10
2024-10-07,Tomato_Big,69.70588235294117,15500.0,22.1,6.4,1021.3,1.6,150.0,133.26292419433594,10
2024-10-08,Tomato_Big,70.29411764705883,3750.0,22.1,7.9,1020.0,0.2,150.0,132.7329864501953,10
2024-10-13,Tomato_Big,73.23529411764706,250.0,20.3,6.7,1018.9,0.6,150.0,132.91807556152344,10
2024-10-16,Tomato_Big,75.0,7600.0,19.9,6.9,1017.8,2.8,150.0,132.91807556152344,10
2024-10-19,Tomato_Big,76.76470588235294,12250.0,19.2,5.8,1018.7,2.0,150.0,132.5536651611328,10
2024-10-20,Tomato_Big,77.3529411764706,3250.0,18.8,7.7,1020.0,0.6,150.0,132.5536651611328,10
2024-10-21,Tomato_Big,77.94117647058823,5375.0,18.5,5.8,1020.7,0.9,150.0,132.5536651611328,10
2024-10-22,Tomato_Big,78.52941176470588,8560.0,19.7,6.3,1021.0,0.9,150.0,132.92559814453125,10
2024-10-23,Tomato_Big,79.11764705882354,22175.0,20.6,5.7,1020.1,0.0,150.0,132.9666748046875,10
2024-10-25,Tomato_Big,80.29411764705883,32600.0,19.4,7.2,1017.8,1.9,150.0,132.952392578125,10
2024-10-26,Tomato_Big,80.88235294117646,27575.0,19.4,6.0,1018.3,0.0,150.0,133.2163848876953,10
2024-10-27,Tomato_Big,81.47058823529412,7000.0,20.7,6.8,1017.5,0.4,150.0,133.2163848876953,10
2024-10-28,Tomato_Big,82.05882352941177,50250.0,21.1,6.8,1016.6,0.0,150.0,133.2163848876953,10
2024-10-29,Tomato_Big,82.64705882352942,26250.0,20.7,7.5,1016.9,0.1,150.0,132.87515258789062,10
2024-10-30,Tomato_Big,83.23529411764706,14000.0,20.3,6.3,1017.6,1.8,150.0,132.9415740966797,10
2024-10-31,Tomato_Big,83.82352941176471,16575.0,19.9,6.8,1018.1,1.8,150.0,133.08029174804688,10
2024-11-01,Tomato_Big,84.41176470588235,4125.0,19.9,7.4,1019.1,5.1,153.0,132.77175903320312,11
2024-11-02,Tomato_Big,85.0,10000.0,20.1,4.9,1020.8,0.8,153.0,133.7958984375,11
2024-11-03,Tomato_Big,85.58823529411765,11500.0,19.4,4.9,1021.0,4.6,153.0,133.7958984375,11
2024-11-07,Tomato_Big,87.94117647058823,14250.0,17.9,6.4,1021.4,0.0,153.0,133.7958984375,11
2024-11-08,Tomato_Big,88.52941176470588,900.0,17.9,6.1,1021.3,0.0,153.0,133.3844451904297,11
2024-11-09,Tomato_Big,89.11764705882354,11000.0,17.9,5.1,1021.4,0.0,153.0,134.1614227294922,11
2024-11-10,Tomato_Big,89.70588235294119,10000.0,18.0,5.3,1021.5,2.4,153.0,134.1614227294922,11
2024-11-11,Tomato_Big,90.29411764705883,7114.0,17.5,6.8,1021.0,0.6,153.0,134.1614227294922,11
2024-11-12,Tomato_Big,90.88235294117646,26370.0,16.8,5.5,1019.8,0.9,153.0,133.4033660888672,11
2024-11-13,Tomato_Big,91.47058823529412,18500.0,16.4,5.2,1018.8,0.5,153.0,133.5915069580078,11
2024-11-14,Tomato_Big,92.05882352941177,44000.0,16.7,5.8,1020.1,0.0,153.0,133.4358673095703,11
2024-11-15,Tomato_Big,92.64705882352942,52250.0,16.3,5.4,1019.1,0.0,153.0,133.41943359375,11
2024-11-17,Tomato_Big,93.82352941176471,22000.0,16.1,5.9,1018.5,0.0,153.0,133.22080993652344,11
2024-11-18,Tomato_Big,94.41176470588235,7525.0,15.3,5.8,1020.2,0.0,153.0,133.22080993652344,11
2024-11-19,Tomato_Big,95.0,0.0,14.9,6.2,1021.2,1.5,153.0,132.79196166992188,11
2024-11-20,Tomato_Big,94.54545454545455,24500.0,14.6,6.1,1020.2,2.2,153.0,133.52586364746094,11
2024-11-21,Tomato_Big,94.0909090909091,17000.0,14.6,6.4,1019.5,2.5,153.0,133.38291931152344,11
2024-11-22,Tomato_Big,93.63636363636364,11000.0,14.0,6.2,1019.5,1.4,153.0,133.56146240234375,11
2024-11-23,Tomato_Big,93.18181818181819,11250.0,13.8,6.0,1020.0,0.5,153.0,133.384521484375,11
2024-11-25,Tomato_Big,92.27272727272727,33250.0,14.0,7.1,1019.3,0.1,153.0,133.384521484375,11
2024-11-27,Tomato_Big,91.36363636363636,5000.0,13.2,5.6,1019.3,0.7,153.0,132.85977172851562,11
2024-11-28,Tomato_Big,90.9090909090909,23500.0,13.0,5.5,1021.1,0.6,153.0,133.5414581298828,11
2024-11-29,Tomato_Big,90.45454545454545,3570.0,12.9,6.4,1021.6,0.0,153.0,133.474853515625,11
2024-12-02,Tomato_Big,89.0909090909091,13000.0,12.8,6.1,1018.0,0.0,153.0,133.47413635253906,12
2024-12-03,Tomato_Big,88.63636363636364,35750.0,12.7,6.7,1018.7,0.0,153.0,133.86209106445312,12
2024-12-04,Tomato_Big,88.18181818181819,32000.0,12.4,5.8,1017.2,0.0,153.0,133.94479370117188,12
2024-12-05,Tomato_Big,87.72727272727273,2000.0,12.2,5.8,1016.9,0.0,153.0,134.0738067626953,12
2024-12-06,Tomato_Big,87.27272727272728,39000.0,12.5,6.6,1015.9,0.0,153.0,133.96554565429688,12
2024-12-07,Tomato_Big,86.81818181818181,8000.0,13.0,6.1,1016.6,0.0,153.0,134.0371551513672,12
2024-12-08,Tomato_Big,86.36363636363636,38000.0,12.5,5.7,1016.0,0.1,153.0,134.0371551513672,12
2024-12-09,Tomato_Big,85.9090909090909,23250.0,11.2,6.6,1014.8,0.0,153.0,134.0371551513672,12
2024-12-10,Tomato_Big,85.45454545454545,21000.0,10.3,5.8,1014.9,0.0,153.0,134.16244506835938,12
2024-12-11,Tomato_Big,85.0,51310.0,10.0,6.8,1017.8,0.0,153.0,134.2289276123047,12
2024-12-12,Tomato_Big,84.54545454545455,9828.0,10.3,6.5,1017.7,0.0,153.0,133.9010772705078,12
2024-12-13,Tomato_Big,84.0909090909091,12000.0,9.8,6.5,1018.2,0.0,153.0,134.2213134765625,12
2024-12-14,Tomato_Big,83.63636363636364,10000.0,9.3,5.3,1020.2,0.0,153.0,133.76255798339844,12
2024-12-16,Tomato_Big,82.72727272727273,44000.0,11.3,5.3,1021.4,0.0,153.0,133.76255798339844,12
2024-12-17,Tomato_Big,82.27272727272728,13000.0,11.2,5.7,1020.3,0.0,153.0,134.1147918701172,12
2024-12-18,Tomato_Big,81.81818181818181,32000.0,11.1,6.3,1019.1,0.0,153.0,134.29505920410156,12
2024-12-19,Tomato_Big,81.36363636363636,31750.0,10.5,5.3,1020.2,0.0,153.0,134.35430908203125,12
2024-12-20,Tomato_Big,80.9090909090909,11750.0,10.6,4.9,1018.5,0.0,153.0,134.53314208984375,12
2024-12-21,Tomato_Big,80.45454545454545,3000.0,10.3,6.2,1018.6,0.0,153.0,133.85153198242188,12
2024-12-22,Tomato_Big,80.0,30000.0,10.2,6.5,1019.6,0.0,153.0,133.85153198242188,12
2024-12-23,Tomato_Big,79.54545454545455,22000.0,10.1,5.3,1020.0,0.0,153.0,133.85153198242188,12
2024-12-24,Tomato_Big,79.0909090909091,52000.0,10.7,5.3,1020.3,0.0,153.0,134.78985595703125,12
2024-12-26,Tomato_Big,78.18181818181819,22000.0,10.5,6.0,1024.0,0.0,153.0,134.4783935546875,12
2024-12-27,Tomato_Big,77.72727272727272,37000.0,10.8,4.9,1024.1,0.0,153.0,134.34471130371094,12
2024-12-28,Tomato_Big,77.27272727272728,31750.0,10.4,4.6,1023.7,3.8,153.0,135.4184112548828,12
2024-12-29,Tomato_Big,76.81818181818181,40990.0,12.0,6.1,1021.3,4.6,153.0,135.4184112548828,12
2024-12-30,Tomato_Big,76.36363636363636,21075.0,11.0,5.4,1020.5,0.0,153.0,135.4184112548828,12
2024-12-31,Tomato_Big,75.9090909090909,22000.0,11.0,5.4,1021.6,0.0,153.0,135.15675354003906,12
2025-01-02,Tomato_Big,75.0,3000.0,11.3,5.6,1019.6,0.0,160.0,135.15675354003906,1
2025-01-03,Tomato_Big,74.54545454545455,10500.0,11.7,5.2,1020.7,0.0,160.0,135.61929321289062,1
2025-01-04,Tomato_Big,74.0909090909091,31250.0,12.1,5.3,1020.1,0.0,160.0,135.42198181152344,1
2025-01-05,Tomato_Big,73.63636363636364,39000.0,11.2,3.4,1021.2,0.0,160.0,135.42198181152344,1
2025-01-06,Tomato_Big,73.18181818181819,5500.0,12.0,6.2,1019.7,0.0,160.0,135.42198181152344,1
2025-01-07,Tomato_Big,72.72727272727272,20000.0,11.4,6.1,1016.7,1.5,160.0,135.64794921875,1
2025-01-08,Tomato_Big,72.27272727272728,29825.0,10.6,4.8,1015.8,0.0,160.0,135.56283569335938,1
2025-01-10,Tomato_Big,71.36363636363636,10000.0,10.1,5.4,1022.8,0.0,160.0,135.6792755126953,1
2025-01-11,Tomato_Big,70.9090909090909,10000.0,10.8,4.8,1023.7,0.0,160.0,137.14280700683594,1
2025-01-12,Tomato_Big,70.45454545454545,12000.0,10.6,5.2,1022.8,0.1,160.0,137.14280700683594,1
2025-01-14,Tomato_Big,69.54545454545455,11500.0,10.7,5.4,1021.7,0.0,160.0,137.14280700683594,1
2025-01-16,Tomato_Big,68.63636363636364,900.0,11.7,5.4,1023.4,0.0,160.0,136.6092071533203,1
2025-01-17,Tomato_Big,68.18181818181819,12000.0,11.4,6.8,1021.6,0.0,160.0,136.90536499023438,1
2025-01-20,Tomato_Big,66.81818181818181,24000.0,12.8,4.7,1015.9,0.0,160.0,136.85702514648438,1
2025-01-21,Tomato_Big,66.36363636363636,12000.0,13.7,5.6,1015.5,0.0,160.0,136.8324737548828,1
2025-01-22,Tomato_Big,65.9090909090909,2500.0,14.3,7.2,1016.9,0.0,160.0,136.8391571044922,1
2025-01-23,Tomato_Big,65.45454545454545,5000.0,13.9,8.0,1016.8,0.0,160.0,136.72828674316406,1
2025-01-24,Tomato_Big,65.0,25800.0,12.3,8.6,1015.3,0.0,160.0,136.67515563964844,1
2025-01-26,Tomato_Big,64.0909090909091,25000.0,12.2,7.9,1017.2,0.0,160.0,136.392822265625,1
2025-01-28,Tomato_Big,63.18181818181819,23000.0,12.3,6.1,1016.0,0.2,160.0,136.392822265625,1
2025-01-29,Tomato_Big,62.72727272727273,6000.0,13.1,5.7,1019.0,0.0,160.0,136.90811157226562,1
2025-01-31,Tomato_Big,61.81818181818182,8000.0,12.3,6.7,1014.8,0.0,160.0,136.8411407470703,1
2025-02-02,Tomato_Big,60.909090909090914,6625.0,12.4,6.6,1016.7,0.0,156.0,139.04063415527344,2
2025-02-03,Tomato_Big,60.45454545454545,5000.0,12.5,7.1,1016.5,0.0,156.0,139.04063415527344,2
2025-02-05,Tomato_Big,59.54545454545455,5000.0,15.3,9.1,1015.9,0.1,156.0,137.76385498046875,2
2025-02-09,Tomato_Big,57.72727272727273,6000.0,13.0,7.0,1017.0,0.0,156.0,138.95022583007812,2
2025-02-10,Tomato_Big,57.27272727272727,11000.0,13.9,7.2,1017.2,0.0,156.0,138.95022583007812,2
2025-02-13,Tomato_Big,55.909090909090914,3525.0,12.7,8.5,1014.2,0.0,156.0,137.34329223632812,2
2025-02-15,Tomato_Big,55.0,0.0,11.5,6.7,1015.2,0.1,156.0,136.68905639648438,2
2025-02-16,Tomato_Big,55.0,5000.0,12.3,6.5,1016.4,0.2,156.0,136.68905639648438,2
2025-02-17,Tomato_Big,55.0,0.0,12.7,7.8,1019.5,1.5,155.0,136.68905639648438,2
2025-02-18,Tomato_Big,55.0,0.0,12.9,8.5,1018.3,3.7,155.0,137.32260131835938,2
2025-02-19,Tomato_Big,55.0,0.0,13.7,6.9,1017.7,0.2,155.0,137.5233154296875,2
2025-02-20,Tomato_Big,55.0,3750.0,14.5,7.1,1020.2,0.8,155.0,137.25051879882812,2
2025-02-21,Tomato_Big,55.0,0.0,13.8,8.6,1019.8,3.1,155.0,136.90188598632812,2
