Date,Commodity,Average_Price,Unit,Supply_Volume,Temperature,Precipitation,Wind_Speed,Air_Pressure,Rainfall_MM,USD_TO_NPR,Diesel,Season,is_festival,indian_tomato_price,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation
2023-11-11,Tomato_Big,45.0,kg,0.0,14.8,0.0,5.3,1022.4,0.0,131.21,164.0,Autumn,1,45.0,True,False,False,False,5.38
2023-11-12,Tomato_Big,55.0,kg,10000.0,15.1,0.0,5.3,1022.5,0.4,131.21,164.0,Autumn,1,55.0,True,False,False,False,5.38
2023-11-13,Tomato_Big,55.0,kg,0.0,15.0,0.0,6.3,1023.0,0.0,131.21,164.0,Autumn,1,55.0,True,False,False,False,5.38
2023-11-14,Tomato_Big,65.0,kg,0.0,15.8,0.0,6.0,1023.2,0.0,131.83,164.0,Autumn,1,65.0,True,False,False,False,5.38
2023-11-15,Tomato_Big,65.0,kg,0.0,15.8,0.0,7.3,1022.9,0.0,131.51,164.0,Autumn,1,65.0,True,False,False,False,5.38
2023-11-16,Tomato_Big,65.0,kg,505.0,15.8,0.0,7.06,1022.82,0.0,131.41,164.0,Autumn,0,65.0,True,False,False,False,5.38
2023-11-17,Tomato_Big,65.0,kg,1010.0,15.8,0.0,6.82,1022.74,0.0,131.31,164.0,Autumn,0,66.67,True,False,False,False,5.38
2023-11-18,Tomato_Big,65.0,kg,1515.0,15.8,0.0,6.58,1022.66,0.0,131.21,164.0,Autumn,0,65.0,True,False,False,False,5.38
2023-11-19,Tomato_Big,65.0,kg,2020.0,15.8,0.0,6.34,1022.58,0.0,131.11,164.0,Autumn,0,66.67,True,False,False,False,5.38
2023-11-20,Tomato_Big,65.0,kg,2525.0,15.8,0.0,6.1,1022.5,0.0,131.01,164.0,Autumn,0,96.67,True,False,False,False,5.38
2023-11-21,Tomato_Big,71.67,kg,1683.33,15.63,0.0,5.87,1021.5,0.13,131.21,164.0,Autumn,0,96.67,True,False,False,False,5.38
2023-11-22,Tomato_Big,78.33,kg,841.67,15.47,0.0,5.63,1020.5,0.27,131.42,164.0,Autumn,0,96.67,True,False,False,False,5.38
2023-11-23,Tomato_Big,85.0,kg,0.0,15.3,0.0,5.4,1019.5,0.4,131.62,164.0,Autumn,0,95.0,True,False,False,False,5.38
2023-11-24,Tomato_Big,85.0,kg,0.0,15.7,0.0,5.5,1020.8,0.2,131.8,164.0,Autumn,0,95.0,True,False,False,False,5.38
2023-11-25,Tomato_Big,85.0,kg,0.0,15.6,0.0,5.7,1022.7,1.7,131.38,164.0,Autumn,0,93.33,True,False,False,False,5.38
2023-11-26,Tomato_Big,85.0,kg,0.0,15.9,0.0,4.8,1024.4,0.0,131.38,164.0,Autumn,0,95.0,True,False,False,False,5.38
2023-11-27,Tomato_Big,85.0,kg,0.0,15.2,0.0,5.6,1022.5,0.0,131.38,164.0,Autumn,0,103.33,True,False,False,False,5.38
2023-11-28,Tomato_Big,85.0,kg,0.0,15.7,0.9,6.1,1020.8,0.0,131.84,164.0,Autumn,0,105.0,True,False,False,False,5.38
2023-11-29,Tomato_Big,85.0,kg,8875.0,15.2,0.5,6.6,1021.3,0.5,131.7,164.0,Autumn,0,105.0,True,False,False,False,5.38
2023-11-30,Tomato_Big,85.0,kg,0.0,13.8,0.0,4.2,1022.4,0.0,131.66,160.0,Autumn,0,115.0,True,False,False,False,5.38
2023-12-01,Tomato_Big,85.0,kg,0.0,14.8,0.1,5.9,1021.8,0.1,131.88,160.0,Winter,0,115.0,False,False,False,True,4.95
2023-12-02,Tomato_Big,76.67,kg,0.0,14.5,0.0,5.1,1021.9,0.0,131.77,160.0,Winter,0,95.0,False,False,False,True,4.95
2023-12-03,Tomato_Big,75.0,kg,0.0,13.8,0.0,5.2,1022.2,0.0,131.77,160.0,Winter,0,95.0,False,False,False,True,4.95
2023-12-04,Tomato_Big,75.0,kg,0.0,13.1,0.0,3.6,1021.5,0.0,131.77,160.0,Winter,0,95.0,False,False,False,True,4.95
2023-12-05,Tomato_Big,65.0,kg,1500.0,14.3,0.0,6.2,1019.6,0.0,131.91,160.0,Winter,0,76.67,False,False,False,True,4.95
2023-12-06,Tomato_Big,66.67,kg,3000.0,13.4,0.0,4.8,1021.7,0.0,131.72,160.0,Winter,0,68.66772954924875,False,False,False,True,4.95
2023-12-07,Tomato_Big,55.0,kg,0.0,12.0,0.0,4.4,1020.0,1.8,131.91,160.0,Winter,0,95.0,False,False,False,True,4.95
2023-12-08,Tomato_Big,65.0,kg,0.0,12.5,0.0,6.1,1018.5,0.3,131.9,160.0,Winter,0,95.0,False,False,False,True,4.95
2023-12-09,Tomato_Big,66.67,kg,0.0,12.5,0.0,5.8,1018.6,0.0,132.06,160.0,Winter,0,95.0,False,False,False,True,4.95
2023-12-10,Tomato_Big,65.0,kg,0.0,11.9,0.0,5.7,1017.3,0.0,132.06,160.0,Winter,0,95.0,False,False,False,True,4.95
2023-12-11,Tomato_Big,65.0,kg,0.0,12.1,0.0,5.6,1019.3,0.4,132.06,160.0,Winter,0,85.0,False,False,False,True,4.95
2023-12-12,Tomato_Big,55.0,kg,0.0,12.2,4.2,6.8,1018.1,1.8,131.94,160.0,Winter,0,85.0,False,False,False,True,4.95
2023-12-13,Tomato_Big,63.33,kg,0.0,11.4,0.4,5.4,1018.2,1.2,131.8,160.0,Winter,0,85.0,False,False,False,True,4.95
2023-12-14,Tomato_Big,50.0,kg,0.0,11.0,0.0,6.2,1019.8,0.0,131.89,160.0,Winter,0,68.66772954924875,False,False,False,True,4.95
2023-12-15,Tomato_Big,53.33,kg,0.0,11.1,0.0,5.7,1021.5,0.0,131.73,157.0,Winter,0,68.66772954924875,False,False,False,True,4.95
2023-12-16,Tomato_Big,55.0,kg,0.0,11.8,0.0,4.5,1019.9,0.0,131.96,157.0,Winter,0,68.66772954924875,False,False,False,True,4.95
2023-12-17,Tomato_Big,55.0,kg,2625.0,12.7,0.0,5.0,1020.6,0.0,131.96,157.0,Winter,0,85.0,False,False,False,True,4.95
2023-12-18,Tomato_Big,65.0,kg,0.0,11.8,0.0,5.8,1021.2,0.0,131.96,157.0,Winter,0,68.66772954924875,False,False,False,True,4.95
2023-12-19,Tomato_Big,65.0,kg,0.0,10.7,0.0,5.7,1022.1,0.0,131.3,157.0,Winter,0,68.66772954924875,False,False,False,True,4.95
2023-12-20,Tomato_Big,65.0,kg,0.0,10.8,0.0,4.1,1022.6,0.0,131.45,157.0,Winter,0,68.66772954924875,False,False,False,True,4.95
2023-12-21,Tomato_Big,65.0,kg,0.0,11.2,0.0,5.6,1021.1,0.0,131.53,157.0,Winter,0,68.66772954924875,False,False,False,True,4.95
2023-12-22,Tomato_Big,55.0,kg,0.0,11.4,0.0,4.6,1021.7,0.0,131.6,157.0,Winter,0,68.66772954924875,False,False,False,True,4.95
2023-12-23,Tomato_Big,55.0,kg,0.0,11.8,0.0,4.0,1024.4,0.3,131.63,157.0,Winter,0,76.67,False,False,False,True,4.95
2023-12-24,Tomato_Big,55.0,kg,6425.0,11.3,0.0,6.7,1024.6,0.0,131.63,157.0,Winter,0,75.0,False,False,False,True,4.95
2023-12-25,Tomato_Big,55.0,kg,0.0,11.6,0.0,5.9,1023.4,0.0,131.63,157.0,Winter,0,75.0,False,False,False,True,4.95
2023-12-26,Tomato_Big,65.0,kg,0.0,12.3,0.0,5.5,1023.2,0.0,131.63,157.0,Winter,0,76.67,False,False,False,True,4.95
2023-12-27,Tomato_Big,55.0,kg,5000.0,12.7,0.0,5.7,1023.9,0.0,131.72,157.0,Winter,0,76.67,False,False,False,True,4.95
2023-12-28,Tomato_Big,55.0,kg,0.0,12.9,0.9,5.1,1022.9,0.0,131.82,157.0,Winter,0,65.0,False,False,False,True,4.95
2023-12-29,Tomato_Big,55.0,kg,3000.0,12.7,0.0,5.3,1023.1,0.0,132.25,157.0,Winter,0,65.0,False,False,False,True,4.95
2023-12-30,Tomato_Big,55.0,kg,5000.0,12.4,0.0,6.9,1021.6,0.1,131.81,157.0,Winter,0,65.0,False,False,False,True,4.95
2023-12-31,Tomato_Big,55.0,kg,9000.0,12.2,0.0,6.2,1021.1,0.0,131.81,157.0,Winter,0,65.0,False,False,False,True,4.95
2024-01-01,Tomato_Big,55.0,kg,7000.0,11.5,0.0,6.8,1020.0,0.0,131.81,157.0,Winter,0,65.0,False,False,False,True,5.26
2024-01-02,Tomato_Big,45.0,kg,5000.0,11.2,0.0,6.0,1019.9,0.1,131.93,157.0,Winter,0,55.0,False,False,False,True,5.26
2024-01-03,Tomato_Big,65.0,kg,0.0,10.8,0.0,6.2,1020.1,0.0,132.89,157.0,Winter,0,65.0,False,False,False,True,5.26
2024-01-04,Tomato_Big,55.0,kg,0.0,10.3,0.0,6.4,1020.0,0.2,132.05,157.0,Winter,0,55.0,False,False,False,True,5.26
2024-01-05,Tomato_Big,55.0,kg,0.0,10.4,0.0,6.8,1020.7,0.0,131.59,157.0,Winter,0,55.0,False,False,False,True,5.26
2024-01-06,Tomato_Big,55.0,kg,0.0,10.6,0.0,6.1,1021.7,0.0,131.12,157.0,Winter,0,55.0,False,False,False,True,5.26
2024-01-07,Tomato_Big,55.0,kg,0.0,10.5,0.0,6.3,1022.0,0.0,131.12,157.0,Winter,0,55.0,False,False,False,True,5.26
2024-01-08,Tomato_Big,45.0,kg,0.0,10.6,0.0,6.8,1021.8,0.0,131.12,157.0,Winter,0,45.0,False,False,False,True,5.26
2024-01-09,Tomato_Big,45.0,kg,0.0,10.9,0.0,5.8,1020.4,0.0,131.41,157.0,Winter,0,55.0,False,False,False,True,5.26
2024-01-10,Tomato_Big,45.0,kg,5000.0,11.1,0.0,7.5,1018.0,0.0,131.51,157.0,Winter,0,55.0,False,False,False,True,5.26
2024-01-11,Tomato_Big,45.0,kg,0.0,10.9,0.0,6.1,1019.4,0.0,131.26,157.0,Winter,0,55.0,False,False,False,True,5.26
2024-01-12,Tomato_Big,45.0,kg,975.0,11.1,0.0,5.0,1019.3,0.0,131.29,157.0,Winter,0,55.0,False,False,False,True,5.26
2024-01-13,Tomato_Big,45.0,kg,0.0,11.8,0.0,5.6,1019.4,0.0,130.92,157.0,Winter,0,55.0,False,False,False,True,5.26
2024-01-14,Tomato_Big,45.0,kg,0.0,11.5,0.0,5.8,1019.6,0.0,130.92,157.0,Winter,0,55.0,False,False,False,True,5.26
2024-01-15,Tomato_Big,45.0,kg,0.0,11.1,0.3,6.7,1018.8,0.1,130.92,156.0,Winter,0,55.0,False,False,False,True,5.26
2024-01-16,Tomato_Big,45.0,kg,0.0,10.9,0.2,6.0,1018.0,0.6,130.91,156.0,Winter,0,60.0,False,False,False,True,5.26
2024-01-17,Tomato_Big,45.0,kg,0.0,10.6,2.2,7.0,1017.3,1.0,131.65,156.0,Winter,0,55.0,False,False,False,True,5.26
2024-01-18,Tomato_Big,45.0,kg,6000.0,10.0,0.1,6.8,1017.8,0.0,131.64,156.0,Winter,0,55.0,False,False,False,True,5.26
2024-01-19,Tomato_Big,55.0,kg,0.0,10.1,0.0,6.8,1019.5,0.0,131.43,156.0,Winter,0,55.0,False,False,False,True,5.26
2024-01-20,Tomato_Big,55.0,kg,2500.0,10.0,0.0,5.9,1019.4,0.0,131.24,156.0,Winter,0,55.0,False,False,False,True,5.26
2024-01-21,Tomato_Big,55.0,kg,10000.0,10.2,0.0,6.6,1017.9,0.0,131.24,156.0,Winter,0,55.0,False,False,False,True,5.26
2024-01-22,Tomato_Big,55.0,kg,12000.0,9.7,0.0,6.4,1021.0,0.0,131.24,156.0,Winter,0,55.0,False,False,False,True,5.26
2024-01-23,Tomato_Big,55.0,kg,0.0,9.6,0.1,5.7,1019.4,0.8,131.41,156.0,Winter,0,55.0,False,False,False,True,5.26
2024-01-24,Tomato_Big,55.0,kg,0.0,9.6,0.6,6.5,1019.6,1.9,131.36,156.0,Winter,0,55.0,False,False,False,True,5.26
2024-01-25,Tomato_Big,55.0,kg,0.0,9.3,0.0,6.7,1021.5,0.4,131.42,156.0,Winter,0,65.0,False,False,False,True,5.26
2024-01-26,Tomato_Big,55.0,kg,9875.0,9.0,0.0,6.8,1022.4,0.0,131.48,156.0,Winter,0,65.0,False,False,False,True,5.26
2024-01-27,Tomato_Big,55.0,kg,0.0,8.6,0.0,6.6,1020.8,0.0,131.43,156.0,Winter,0,65.0,False,False,False,True,5.26
2024-01-28,Tomato_Big,65.0,kg,0.0,9.1,0.0,6.1,1021.5,0.0,131.43,156.0,Winter,0,65.0,False,False,False,True,5.26
2024-01-29,Tomato_Big,65.0,kg,9000.0,9.8,0.0,6.0,1020.5,0.0,131.43,156.0,Winter,0,75.0,False,False,False,True,5.26
2024-01-30,Tomato_Big,65.0,kg,13800.0,9.6,0.0,6.2,1019.8,2.5,131.42,156.0,Winter,0,75.0,False,False,False,True,5.26
2024-01-31,Tomato_Big,65.0,kg,0.0,10.3,0.0,6.9,1019.5,0.2,131.14,158.0,Winter,0,75.0,False,False,False,True,5.26
2024-02-01,Tomato_Big,55.0,kg,0.0,9.9,0.0,6.9,1020.4,0.0,131.06,158.0,Winter,0,65.0,False,False,False,True,5.01
2024-02-02,Tomato_Big,65.0,kg,10000.0,10.5,0.0,5.9,1017.7,0.0,131.14,158.0,Winter,0,75.0,False,False,False,True,5.01
2024-02-03,Tomato_Big,65.0,kg,2856.0,10.2,0.0,7.0,1016.6,0.0,132.27,158.0,Winter,0,75.0,False,False,False,True,5.01
2024-02-04,Tomato_Big,65.0,kg,16450.0,9.4,2.0,5.0,1020.2,1.9,132.27,158.0,Winter,0,75.0,False,False,False,True,5.01
2024-02-05,Tomato_Big,65.0,kg,24950.0,11.3,1.6,6.4,1019.0,0.0,132.27,158.0,Winter,0,75.0,False,False,False,True,5.01
2024-02-06,Tomato_Big,65.0,kg,0.0,10.6,0.0,6.4,1019.1,0.0,131.46,158.0,Winter,0,75.0,False,False,False,True,5.01
2024-02-07,Tomato_Big,70.0,kg,6000.0,10.2,0.0,7.65,1018.0,0.0,131.2,158.0,Winter,0,68.66772954924875,False,False,False,True,5.01
2024-02-08,Tomato_Big,75.0,kg,12000.0,9.8,0.0,8.9,1016.9,0.0,130.93,158.0,Winter,0,95.0,False,False,False,True,5.01
2024-02-09,Tomato_Big,65.0,kg,17250.0,10.3,0.0,5.9,1021.9,0.0,131.22,158.0,Winter,0,85.0,False,False,False,True,5.01
2024-02-10,Tomato_Big,65.0,kg,24725.0,11.9,0.0,6.7,1023.9,0.0,131.12,158.0,Winter,0,95.0,False,False,False,True,5.01
2024-02-11,Tomato_Big,65.0,kg,12600.0,12.5,0.0,7.4,1024.0,1.1,131.12,158.0,Winter,0,85.0,False,False,False,True,5.01
2024-02-12,Tomato_Big,65.0,kg,22000.0,12.6,0.0,7.5,1023.9,0.0,131.12,158.0,Winter,0,85.0,False,False,False,True,5.01
2024-02-13,Tomato_Big,65.0,kg,2250.0,13.3,0.0,6.2,1023.3,0.0,131.05,158.0,Winter,0,95.0,False,False,False,True,5.01
2024-02-14,Tomato_Big,55.0,kg,0.0,11.6,0.6,5.0,1022.2,0.2,131.16,158.0,Winter,0,85.0,False,False,False,True,5.01
2024-02-15,Tomato_Big,65.0,kg,5090.0,12.6,0.0,6.7,1022.7,0.0,131.27,160.0,Winter,0,75.0,False,False,False,True,5.01
2024-02-16,Tomato_Big,65.0,kg,0.0,13.3,0.0,6.5,1022.5,0.0,131.18,160.0,Winter,0,75.0,False,False,False,True,5.01
2024-02-17,Tomato_Big,55.0,kg,8200.0,13.0,0.0,8.9,1018.0,0.0,131.23,160.0,Winter,0,66.67,False,False,False,True,5.01
2024-02-18,Tomato_Big,55.0,kg,0.0,13.1,0.0,6.7,1017.8,0.0,131.23,160.0,Winter,0,65.0,False,False,False,True,5.01
2024-02-19,Tomato_Big,55.0,kg,0.0,13.6,0.0,6.6,1018.9,0.0,131.23,160.0,Winter,0,65.0,False,False,False,True,5.01
2024-02-20,Tomato_Big,55.0,kg,6650.0,14.5,0.7,7.8,1016.6,0.6,131.25,160.0,Winter,0,75.0,False,False,False,True,5.01
2024-02-21,Tomato_Big,55.0,kg,0.0,14.4,0.0,6.8,1014.2,1.0,131.13,160.0,Winter,0,65.0,False,False,False,True,5.01
2024-02-22,Tomato_Big,55.0,kg,0.0,11.2,1.9,8.4,1015.8,2.5,131.18,160.0,Winter,0,65.0,False,False,False,True,5.01
2024-02-23,Tomato_Big,55.0,kg,1533.0,10.4,0.0,7.6,1018.0,0.0,131.1,160.0,Winter,0,65.0,False,False,False,True,5.01
2024-02-24,Tomato_Big,55.0,kg,0.0,11.0,0.0,8.2,1019.8,0.0,131.3,160.0,Winter,0,65.0,False,False,False,True,5.01
2024-02-25,Tomato_Big,55.0,kg,0.0,11.6,0.0,7.2,1020.2,0.0,131.3,160.0,Winter,0,65.0,False,False,False,True,5.01
2024-02-26,Tomato_Big,55.0,kg,0.0,12.7,0.0,7.8,1021.2,0.0,131.3,160.0,Winter,0,65.0,False,False,False,True,5.01
2024-02-27,Tomato_Big,55.0,kg,1365.0,13.0,0.0,7.5,1019.8,0.0,131.02,160.0,Winter,0,65.0,False,False,False,True,5.01
2024-02-28,Tomato_Big,55.0,kg,7000.0,13.5,0.0,8.1,1016.6,0.0,130.94,160.0,Winter,0,65.0,False,False,False,True,5.01
2024-02-29,Tomato_Big,55.0,kg,0.0,14.1,0.0,8.9,1017.5,0.0,130.82,160.0,Winter,0,65.0,False,False,False,True,5.01
2024-03-01,Tomato_Big,55.0,kg,1775.0,14.4,0.0,8.3,1019.3,0.0,131.13,160.0,Spring,0,65.0,False,False,True,False,4.82
2024-03-02,Tomato_Big,55.0,kg,0.0,16.4,0.7,7.8,1019.4,0.8,130.63,160.0,Spring,0,65.0,False,False,True,False,4.82
2024-03-03,Tomato_Big,55.0,kg,504.0,15.5,0.4,7.45,1018.6,1.65,130.63,160.0,Spring,0,68.66772954924875,False,False,True,False,4.82
2024-03-04,Tomato_Big,55.0,kg,1008.0,14.6,0.1,7.1,1017.8,2.5,130.63,160.0,Spring,0,65.0,False,False,True,False,4.82
2024-03-05,Tomato_Big,55.0,kg,5000.0,15.1,0.0,8.5,1017.5,0.0,131.1,160.0,Spring,1,65.0,False,False,True,False,4.82
2024-03-06,Tomato_Big,55.0,kg,0.0,15.2,0.0,9.0,1017.0,0.0,131.1,160.0,Spring,1,65.0,False,False,True,False,4.82
2024-03-07,Tomato_Big,65.0,kg,200.0,15.6,0.0,8.7,1016.8,7.5,130.75,160.0,Spring,1,75.0,False,False,True,False,4.82
2024-03-08,Tomato_Big,65.0,kg,0.0,15.1,0.0,8.3,1017.0,0.0,130.24,160.0,Spring,1,75.0,False,False,True,False,4.82
2024-03-09,Tomato_Big,55.0,kg,0.0,15.4,0.0,9.5,1017.4,0.0,130.6,160.0,Spring,1,75.0,False,False,True,False,4.82
2024-03-10,Tomato_Big,55.0,kg,0.0,15.4,0.0,8.9,1019.6,0.0,130.6,160.0,Spring,1,75.0,False,False,True,False,4.82
2024-03-11,Tomato_Big,55.0,kg,0.0,16.9,0.0,7.6,1020.1,0.0,130.6,160.0,Spring,1,75.0,False,False,True,False,4.82
2024-03-12,Tomato_Big,55.0,kg,4100.0,17.4,0.0,8.4,1017.4,0.0,130.88,160.0,Spring,1,65.0,False,False,True,False,4.82
2024-03-13,Tomato_Big,55.0,kg,7750.0,17.3,0.0,9.2,1016.7,0.1,130.86,160.0,Spring,1,55.0,False,False,True,False,4.82
2024-03-14,Tomato_Big,65.0,kg,3465.0,17.1,0.0,7.8,1017.8,0.5,130.79,160.0,Spring,1,75.0,False,False,True,False,4.82
2024-03-15,Tomato_Big,55.0,kg,0.0,17.2,0.0,8.2,1018.0,0.0,130.95,158.0,Spring,1,65.0,False,False,True,False,4.82
2024-03-16,Tomato_Big,55.0,kg,0.0,17.2,0.0,7.7,1020.5,0.0,131.1,158.0,Spring,1,65.0,False,False,True,False,4.82
2024-03-17,Tomato_Big,55.0,kg,0.0,17.3,0.0,7.1,1020.4,0.0,131.1,158.0,Spring,1,65.0,False,False,True,False,4.82
2024-03-18,Tomato_Big,55.0,kg,4095.0,17.4,0.0,9.1,1019.0,0.0,131.1,158.0,Spring,1,65.0,False,False,True,False,4.82
2024-03-19,Tomato_Big,55.0,kg,5000.0,17.4,0.2,8.3,1019.6,0.0,131.44,158.0,Spring,1,65.0,False,False,True,False,4.82
2024-03-20,Tomato_Big,55.0,kg,10.0,12.9,7.4,5.0,1019.2,4.5,131.28,158.0,Spring,1,65.0,False,False,True,False,4.82
2024-03-21,Tomato_Big,56.67,kg,1841.67,13.72,6.93,5.98,1018.98,4.02,131.37,158.0,Spring,1,75.0,False,False,True,False,4.82
2024-03-22,Tomato_Big,58.33,kg,3673.33,14.53,6.47,6.97,1018.77,3.53,131.46,158.0,Spring,1,75.0,False,False,True,False,4.82
2024-03-23,Tomato_Big,60.0,kg,5505.0,15.35,6.0,7.95,1018.55,3.05,131.55,158.0,Spring,1,86.67,False,False,True,False,4.82
2024-03-24,Tomato_Big,61.67,kg,7336.67,16.17,5.53,8.93,1018.33,2.57,131.64,158.0,Spring,1,75.0,False,False,True,False,4.82
2024-03-25,Tomato_Big,63.33,kg,9168.33,16.98,5.07,9.92,1018.12,2.08,131.73,158.0,Spring,1,76.67,False,False,True,False,4.82
2024-03-26,Tomato_Big,65.0,kg,11000.0,17.8,4.6,10.9,1017.9,1.6,131.82,158.0,Spring,0,75.0,False,False,True,False,4.82
2024-03-27,Tomato_Big,55.0,kg,16000.0,17.5,4.0,7.4,1019.6,2.0,131.73,158.0,Spring,0,75.0,False,False,True,False,4.82
2024-03-28,Tomato_Big,65.0,kg,24437.5,18.4,3.05,6.9,1018.55,2.45,131.77,158.0,Spring,0,75.0,False,False,True,False,4.82
2024-03-29,Tomato_Big,75.0,kg,32875.0,19.3,2.1,6.4,1017.5,2.9,131.81,158.0,Spring,0,75.0,False,False,True,False,4.82
2024-03-30,Tomato_Big,76.67,kg,5735.0,19.9,11.3,8.5,1018.1,1.2,131.92,158.0,Spring,0,75.0,False,False,True,False,4.82
2024-03-31,Tomato_Big,75.0,kg,55000.0,19.3,0.0,10.8,1017.5,0.3,131.92,158.0,Spring,0,75.0,False,False,True,False,4.82
2024-04-01,Tomato_Big,73.0,kg,46071.0,19.7,0.0,10.34,1016.78,0.32,131.92,158.0,Spring,0,75.0,False,False,True,False,4.61
2024-04-02,Tomato_Big,71.0,kg,37142.0,20.1,0.0,9.88,1016.06,0.34,131.92,158.0,Spring,0,65.0,False,False,True,False,4.61
2024-04-03,Tomato_Big,69.0,kg,28213.0,20.5,0.0,9.42,1015.34,0.36,131.92,158.0,Spring,0,75.0,False,False,True,False,4.61
2024-04-04,Tomato_Big,67.0,kg,19284.0,20.9,0.0,8.96,1014.62,0.38,131.92,158.0,Spring,0,65.0,False,False,True,False,4.61
2024-04-05,Tomato_Big,65.0,kg,10355.0,21.3,0.0,8.5,1013.9,0.4,131.92,158.0,Spring,0,65.0,False,False,True,False,4.61
2024-04-06,Tomato_Big,69.38,kg,40952.5,21.05,0.0,8.7,1014.15,0.3,131.77,158.0,Spring,0,76.67,False,False,True,False,4.61
2024-04-07,Tomato_Big,73.75,kg,71550.0,20.8,0.0,8.9,1014.4,0.2,131.62,158.0,Spring,0,73.75,False,False,True,False,4.61
2024-04-08,Tomato_Big,75.0,kg,35300.0,19.8,0.0,10.5,1016.9,0.0,131.62,158.0,Spring,0,75.0,False,False,True,False,4.61
2024-04-09,Tomato_Big,75.0,kg,0.0,19.2,0.0,7.7,1018.2,0.0,131.36,158.0,Spring,0,75.0,False,False,True,False,4.61
2024-04-10,Tomato_Big,66.67,kg,22356.0,19.4,0.0,11.6,1019.0,0.0,131.42,158.0,Spring,0,66.67,False,False,True,False,4.61
2024-04-11,Tomato_Big,65.0,kg,29000.0,17.3,1.0,10.6,1020.0,0.4,131.56,158.0,Spring,0,65.0,False,False,True,False,4.61
2024-04-12,Tomato_Big,65.0,kg,16500.0,18.4,1.5,6.6,1019.8,0.0,131.82,158.0,Spring,0,75.0,False,False,True,False,4.61
2024-04-13,Tomato_Big,70.0,kg,9500.0,19.9,0.75,7.55,1019.9,0.0,131.67,158.0,Spring,1,75.0,False,False,True,False,4.61
2024-04-14,Tomato_Big,75.0,kg,2500.0,21.4,0.0,8.5,1020.0,0.0,131.51,158.0,Spring,1,75.0,False,False,True,False,4.61
2024-04-15,Tomato_Big,65.0,kg,36750.0,22.2,0.0,7.8,1018.9,0.0,131.51,158.0,Spring,0,65.0,False,False,True,False,4.61
2024-04-16,Tomato_Big,65.0,kg,16260.0,22.2,0.0,9.5,1015.0,0.0,131.83,161.0,Spring,0,65.0,False,False,True,False,4.61
2024-04-17,Tomato_Big,65.0,kg,23250.0,22.0,0.0,13.3,1012.8,0.1,132.12,161.0,Spring,0,65.0,False,False,True,False,4.61
2024-04-18,Tomato_Big,65.0,kg,16000.0,21.8,0.0,10.5,1012.2,0.1,131.9,161.0,Spring,0,65.0,False,False,True,False,4.61
2024-04-19,Tomato_Big,65.0,kg,14666.67,22.2,0.0,10.2,1011.93,0.07,131.83,161.0,Spring,0,65.0,False,False,True,False,4.61
2024-04-20,Tomato_Big,65.0,kg,13333.33,22.6,0.0,9.9,1011.67,0.03,131.75,161.0,Spring,0,65.0,False,False,True,False,4.61
2024-04-21,Tomato_Big,65.0,kg,12000.0,23.0,0.0,9.6,1011.4,0.0,131.68,161.0,Spring,0,65.0,False,False,True,False,4.61
2024-04-22,Tomato_Big,55.0,kg,12000.0,23.4,0.0,10.0,1013.1,0.0,131.68,161.0,Spring,0,65.0,False,False,True,False,4.61
2024-04-23,Tomato_Big,55.0,kg,10175.0,23.4,0.0,9.56,1013.26,0.0,131.76,161.0,Spring,0,65.0,False,False,True,False,4.61
2024-04-24,Tomato_Big,55.0,kg,8350.0,23.4,0.0,9.12,1013.42,0.0,131.83,161.0,Spring,0,65.0,False,False,True,False,4.61
2024-04-25,Tomato_Big,55.0,kg,6525.0,23.4,0.0,8.68,1013.58,0.0,131.91,161.0,Spring,0,76.67,False,False,True,False,4.61
2024-04-26,Tomato_Big,55.0,kg,4700.0,23.4,0.0,8.24,1013.74,0.0,131.98,161.0,Spring,0,76.67,False,False,True,False,4.61
2024-04-27,Tomato_Big,55.0,kg,2875.0,23.4,0.0,7.8,1013.9,0.0,132.06,161.0,Spring,0,75.0,False,False,True,False,4.61
2024-04-28,Tomato_Big,45.0,kg,0.0,23.8,0.0,9.3,1013.0,0.0,132.06,161.0,Spring,0,65.0,False,False,True,False,4.61
2024-04-29,Tomato_Big,45.0,kg,17675.0,23.8,0.0,9.0,1013.5,0.0,132.06,161.0,Spring,0,65.0,False,False,True,False,4.61
2024-04-30,Tomato_Big,45.0,kg,0.0,24.7,0.0,8.5,1010.0,0.0,131.95,159.0,Spring,0,65.0,False,False,True,False,4.61
2024-05-01,Tomato_Big,45.0,kg,5000.0,23.8,0.0,10.5,1008.4,0.0,132.0,159.0,Spring,0,65.0,False,False,True,False,4.4
2024-05-02,Tomato_Big,40.0,kg,14075.0,22.8,0.0,9.85,1010.8,0.0,131.96,159.0,Spring,0,65.0,False,False,True,False,4.4
2024-05-03,Tomato_Big,35.0,kg,23150.0,21.8,0.0,9.2,1013.2,0.0,131.92,159.0,Spring,0,65.0,False,False,True,False,4.4
2024-05-04,Tomato_Big,37.5,kg,12500.0,21.8,0.0,8.3,1014.0,0.0,131.71,159.0,Spring,0,65.0,False,False,True,False,4.4
2024-05-05,Tomato_Big,45.0,kg,4500.0,21.6,0.0,7.6,1010.0,0.0,131.71,159.0,Spring,0,65.0,False,False,True,False,4.4
2024-05-06,Tomato_Big,35.0,kg,0.0,21.7,2.0,8.8,1013.0,0.3,131.71,159.0,Spring,0,65.0,False,False,True,False,4.4
