Date,Commodity,Average_Price,Unit,Supply_Volume,Temperature,Precipitation,Wind_Speed,Air_Pressure,Rainfall_MM,USD_TO_NPR,Diesel,Season,festival_name,Dashain,Tihar,Holi,NepalNewYear,is_festival
5/25/2025,Tomato_Big,37.67,kg,13125,22.8,0.5,5.8,1013.5,6.1,134.67,145,Spring,,0,0,0,0,0
5/26/2025,Tomato_Big,35,kg,18000,22.6,3,9.7,1011.2,11.3,134.67,145,Spring,,0,0,0,0,0
5/27/2025,Tomato_Big,35,kg,0,23.5,0,8.3,1009.1,5.2,134.63,145,Spring,,0,0,0,0,0
5/28/2025,Tomato_Big,35,kg,2700,23.7,0,8.9,1007.1,5.4,135.07,145,Spring,,0,0,0,0,0
5/29/2025,Tomato_Big,45,kg,4500,24.2,43.4,9.5,1005.6,8.9,135.08,145,Spring,,0,0,0,0,0
5/30/2025,Tomato_Big,45,kg,1500,24.2,6.4,10,1004.1,0.9,135.36,145,Spring,,0,0,0,0,0
5/31/2025,Tomato_Big,45,kg,0,24.3,2.3,7.2,1006.6,5,135.16,143,Spring,,0,0,0,0,0
6/1/2025,Tomato_Big,50,kg,11250,23.9,1,9.4,1006.8,3.2,135.16,145,Monsoon,,0,0,0,0,0
6/2/2025,Tomato_Big,50,kg,15000,23.9,0,8.5,1007.8,4.6,135.16,145,Monsoon,,0,0,0,0,0
6/3/2025,Tomato_Big,65,kg,7500,22.3,0,6.2,1009.7,0.5,135.06,145,Monsoon,,0,0,0,0,0
6/4/2025,Tomato_Big,65,kg,0,20.1,2.5,7,1011.9,17.8,135.88,145,Monsoon,,0,0,0,0,0
6/5/2025,Tomato_Big,65,kg,0,21.6,1,7.4,1014.8,7,135.84,145,Monsoon,,0,0,0,0,0
6/6/2025,Tomato_Big,70.75,kg,0,21.8,0,9.4,1015,0.3,135.71,145,Monsoon,,0,0,0,0,0
6/7/2025,Tomato_Big,70,kg,0,23.7,0,7.5,1014.2,1.6,135.74,145,Monsoon,,0,0,0,0,0
6/8/2025,Tomato_Big,75,kg,0,24.4,0,8.1,1013,0,135.74,145,Monsoon,,0,0,0,0,0
6/9/2025,Tomato_Big,85,kg,0,25.7,0,8.4,1011.8,0,135.74,145,Monsoon,,0,0,0,0,0
6/10/2025,Tomato_Big,105.5,kg,0,25.4,1.5,8.1,1010.5,2.5,135.66,145,Monsoon,,0,0,0,0,0
6/11/2025,Tomato_Big,104.25,kg,4500,25.1,16.8,7.4,1010.8,5,135.39,145,Monsoon,,0,0,0,0,0
6/12/2025,Tomato_Big,96.4,kg,4500,24.4,0.3,7.9,1011.1,4.6,135.45,145,Monsoon,,0,0,0,0,0
6/13/2025,Tomato_Big,73.6,kg,0,22.7,25.9,5.4,1011.2,18.2,135.24,145,Monsoon,,0,0,0,0,0
6/14/2025,Tomato_Big,63.2,kg,0,25.2,0,8.1,1009.6,11.7,135.61,145,Monsoon,,0,0,0,0,0
6/15/2025,Tomato_Big,65,kg,0,23.2,9.7,8,1007.2,27.4,135.61,145,Monsoon,,0,0,0,0,0
6/16/2025,Tomato_Big,67.4,kg,0,23.4,5.3,7.4,1008.5,13.1,135.61,145,Monsoon,,0,0,0,0,0
6/17/2025,Tomato_Big,71,kg,0,23.7,41.1,7.2,1007.7,24.2,136.07,145,Monsoon,,0,0,0,0,0
6/18/2025,Tomato_Big,63.8,kg,0,24,0,8.7,1006,27.2,136.4,145,Monsoon,,0,0,0,0,0
6/19/2025,Tomato_Big,65,kg,0,23.4,23.6,6.2,1004.4,50,136.73,145,Monsoon,,0,0,0,0,0
6/20/2025,Tomato_Big,65,kg,0,23.2,32.8,5.8,1007.4,24.5,137.18,145,Monsoon,,0,0,0,0,0
6/21/2025,Tomato_Big,65,kg,0,24.4,6.6,8.9,1007.4,11.6,137,145,Monsoon,,0,0,0,0,0
6/22/2025,Tomato_Big,65.8,kg,0,24.3,0.8,8.4,1007.8,10.7,137,145,Monsoon,,0,0,0,0,0
6/23/2025,Tomato_Big,65,kg,0,22.9,60.5,7.6,1005.8,23,137,145,Monsoon,,0,0,0,0,0
6/24/2025,Tomato_Big,65.6,kg,0,23.3,17,9,1005.2,32.3,137.2,145,Monsoon,,0,0,0,0,0
6/25/2025,Tomato_Big,63,kg,0,23.9,8.9,7.9,1007.8,9.2,136.05,145,Monsoon,,0,0,0,0,0
6/26/2025,Tomato_Big,64,kg,0,24.3,9.9,7.9,1009.3,7.7,136.21,145,Monsoon,,0,0,0,0,0
6/27/2025,Tomato_Big,69,kg,0,24.5,18.8,9.5,1008.5,14.1,135.41,145,Monsoon,,0,0,0,0,0
6/28/2025,Tomato_Big,65,kg,0,24.1,3.8,8.5,1008,21.3,135.27,145,Monsoon,,0,0,0,0,0
6/29/2025,Tomato_Big,66,kg,0,22.6,25.3,6.5,1005.5,31.1,135.27,145,Monsoon,,0,0,0,0,0
6/30/2025,Tomato_Big,65.8,kg,0,23.2,4.8,5.3,1006.3,4.9,135.27,149,Monsoon,,0,0,0,0,0
7/1/2025,Tomato_Big,63.2,kg,0,23.7,2.8,5.9,1007,26.9,135.86,149,Monsoon,,0,0,0,0,0
7/2/2025,Tomato_Big,70,kg,0,24.2,3.6,9.3,1008.1,32.7,135.35,149,Monsoon,,0,0,0,0,0
7/3/2025,Tomato_Big,70,kg,0,24,0.5,7.8,1008.2,34.7,135.26,149,Monsoon,,0,0,0,0,0
7/4/2025,Tomato_Big,68.33,kg,0,23.4,15.6,8.2,1008.2,27.5,135,149,Monsoon,,0,0,0,0,0
7/5/2025,Tomato_Big,65,kg,0,23.5,7.9,6.6,1007.6,3.6,135.1,149,Monsoon,,0,0,0,0,0
7/6/2025,Tomato_Big,65,kg,0,23.8,0,8.3,1006.4,4.7,135.1,149,Monsoon,,0,0,0,0,0
7/7/2025,Tomato_Big,69,kg,0,24.8,14.7,7.9,1007.9,0.9,135.1,149,Monsoon,,0,0,0,0,0
7/8/2025,Tomato_Big,69,kg,0,24,0.8,8.6,1006.7,9.7,135.93,149,Monsoon,,0,0,0,0,0
7/9/2025,Tomato_Big,68,kg,0,23.3,59.2,10,1009.1,27.9,135.51,149,Monsoon,,0,0,0,0,0
7/10/2025,Tomato_Big,65,kg,0,23.2,16.8,6.2,1010.8,6.5,135.58,149,Monsoon,,0,0,0,0,0
7/11/2025,Tomato_Big,70,kg,0,24.4,2.5,6.6,1008.9,16.7,135.65,149,Monsoon,,0,0,0,0,0
7/12/2025,Tomato_Big,65,kg,0,25.2,10.7,7,1009.7,18.3,135.68,149,Monsoon,,0,0,0,0,0
7/13/2025,Tomato_Big,65,kg,0,23.5,11.2,7.1,1009.9,8.8,135.68,149,Monsoon,,0,0,0,0,0
7/14/2025,Tomato_Big,65,kg,0,23.8,7.4,7.5,1009.9,9.9,135.68,149,Monsoon,,0,0,0,0,0
7/15/2025,Tomato_Big,65,kg,0,22.8,5.8,6.5,1007.9,6.3,136.02,148,Monsoon,,0,0,0,0,0
7/16/2025,Tomato_Big,65,kg,0,24,1.5,10,1010.8,4.8,135.91,148,Monsoon,,0,0,0,0,0
7/17/2025,Tomato_Big,65,kg,0,23.8,1,8.8,1012.7,5.9,136.03,148,Monsoon,,0,0,0,0,0
7/18/2025,Tomato_Big,65,kg,0,25.6,0,8.5,1012,6.6,136.04,148,Monsoon,,0,0,0,0,0
7/19/2025,Tomato_Big,65,kg,0,25.9,0,9,1006.9,3.7,136.4,148,Monsoon,,0,0,0,0,0
7/20/2025,Tomato_Big,65,kg,0,23.6,3.3,6.4,1007.9,8.7,136.4,148,Monsoon,,0,0,0,0,0
7/21/2025,Tomato_Big,60,kg,0,24.4,1,5.5,1009.6,1.2,136.4,148,Monsoon,,0,0,0,0,0
7/22/2025,Tomato_Big,60,kg,0,24.8,11.7,8.5,1007,13.8,136.42,148,Monsoon,,0,0,0,0,0
7/23/2025,Tomato_Big,58.75,kg,0,24.8,9.2,6.4,1005.7,9.7,136.72,148,Monsoon,,0,0,0,0,0
7/24/2025,Tomato_Big,55,kg,0,26,12.2,6.5,1004.4,6.7,136.8,148,Monsoon,,0,0,0,0,0
7/25/2025,Tomato_Big,55,kg,0,25.3,0,9.3,1003.9,8.1,136.76,148,Monsoon,,0,0,0,0,0
7/26/2025,Tomato_Big,55,kg,0,25.1,1.8,8.2,1005.9,34.9,136.8,148,Monsoon,,0,0,0,0,0
7/27/2025,Tomato_Big,55,kg,0,24.1,0.3,7.6,1006,26.5,136.8,148,Monsoon,,0,0,0,0,0
7/28/2025,Tomato_Big,55,kg,0,22.3,34.8,5.6,1007.2,63,136.8,148,Monsoon,,0,0,0,0,0
7/29/2025,Tomato_Big,55.6,kg,0,23.8,2.8,5.9,1007.4,16.8,137.19,148,Monsoon,,0,0,0,0,0
7/30/2025,Tomato_Big,55,kg,0,23.7,1.5,7.1,1007.6,31.3,137.47,148,Monsoon,,0,0,0,0,0
7/31/2025,Tomato_Big,55.4,kg,0,23.5,8.4,6.3,1008.6,7.9,138.44,150,Monsoon,,0,0,0,0,0
8/1/2025,Tomato_Big,55.75,kg,0,24,5.1,6.2,1008.2,18.2,138.58,150,Monsoon,,0,0,0,0,0
8/2/2025,Tomato_Big,55,kg,0,23.7,0.8,7.7,1007.8,30.4,136.32,150,Monsoon,,0,0,0,0,0
8/3/2025,Tomato_Big,55.6,kg,0,23.3,22.6,8.6,1010.6,43.3,136.32,150,Monsoon,,0,0,0,0,0
8/4/2025,Tomato_Big,55.2,kg,0,22.2,21.6,7.8,1011.5,12.1,136.32,150,Monsoon,,0,0,0,0,0
8/5/2025,Tomato_Big,55,kg,0,21.6,15.7,5.6,1012.3,36.5,138.58,150,Monsoon,,0,0,0,0,0
8/6/2025,Tomato_Big,56,kg,0,24.4,0.3,7.5,1011.7,10.2,138.93,150,Monsoon,,0,0,0,0,0
8/7/2025,Tomato_Big,55,kg,0,24.5,0,7.8,1009.5,6.3,139,150,Monsoon,,0,0,0,0,0
8/8/2025,Tomato_Big,55,kg,0,23.4,6.4,9.8,1011.2,35.8,138.67,150,Monsoon,,0,0,0,0,0
8/9/2025,Tomato_Big,54.25,kg,0,23.3,7.6,6.9,1013.9,35.5,138.47,150,Monsoon,,0,0,0,0,0
8/10/2025,Tomato_Big,55,kg,0,23.5,5.6,6.2,1012.1,14.7,138.47,150,Monsoon,,0,0,0,0,0
8/11/2025,Tomato_Big,65,kg,0,23.3,4.3,4.8,1011.4,10.5,138.47,150,Monsoon,,0,0,0,0,0
8/12/2025,Tomato_Big,64,kg,0,24.4,0.5,6.9,1010.1,7.5,138.83,150,Monsoon,,0,0,0,0,0
8/13/2025,Tomato_Big,63.6,kg,0,22.2,30.5,7.1,1011.2,52.6,138.81,150,Monsoon,,0,0,0,0,0
8/14/2025,Tomato_Big,65.6,kg,0,22.1,5.1,4.6,1013.5,11.7,138.55,150,Monsoon,,0,0,0,0,0
8/15/2025,Tomato_Big,65,kg,0,22.8,6,6.7,1011.7,5.2,138.62,149,Monsoon,,0,0,0,0,0
8/16/2025,Tomato_Big,65,kg,0,23.5,21.9,5.5,1010.7,10.3,138.27,149,Monsoon,,0,0,0,0,0
8/17/2025,Tomato_Big,65,kg,0,23.4,5.3,7.2,1012.6,9.4,138.27,149,Monsoon,,0,0,0,0,0
8/18/2025,Tomato_Big,74.4,kg,0,23.4,20.3,6,1014.2,6.9,138.27,149,Monsoon,,0,0,0,0,0
8/19/2025,Tomato_Big,75.6,kg,0,24,6.6,7.2,1012.7,13.2,138.2,149,Monsoon,,0,0,0,0,0
8/20/2025,Tomato_Big,84,kg,0,23.6,0,7.4,1011.6,10.5,137.87,149,Monsoon,,0,0,0,0,0
8/21/2025,Tomato_Big,85,kg,0,23.1,8.9,7.5,1011.5,9.3,137.59,149,Monsoon,,0,0,0,0,0
8/22/2025,Tomato_Big,85,kg,75,22.9,30,7,1008.8,19,138.03,149,Monsoon,,0,0,0,0,0
8/23/2025,Tomato_Big,86.25,kg,0,23.3,14.5,7.5,1008.2,5.1,136.94,149,Monsoon,,0,0,0,0,0
8/24/2025,Tomato_Big,86.25,kg,0,24,0.3,7.7,1011,17.4,136.94,149,Monsoon,,0,0,0,0,0
8/25/2025,Tomato_Big,82.6,kg,425,23.6,5,9.6,1012.3,12.3,136.94,149,Monsoon,,0,0,0,0,0
8/26/2025,Tomato_Big,82,kg,0,23.8,11.3,7.5,1013.3,13.4,138.5,149,Monsoon,,0,0,0,0,0
8/27/2025,Tomato_Big,76.25,kg,5700,23,12.5,5.5,1011.8,17.3,138.65,149,Monsoon,,0,0,0,0,0
8/28/2025,Tomato_Big,75,kg,0,21.7,18.9,5.8,1010.8,19.2,138.98,149,Monsoon,,0,0,0,0,0
8/29/2025,Tomato_Big,72,kg,0,22.3,16.2,5.7,1013.4,22.5,138.58,149,Monsoon,,0,0,0,0,0
8/30/2025,Tomato_Big,75,kg,0,22.6,11.3,5.1,1014.4,14,139.34,149,Monsoon,,0,0,0,0,0
8/31/2025,Tomato_Big,75,kg,0,22.8,15.8,5.9,1012.7,24.9,139.34,145,Monsoon,,0,0,0,0,0
9/1/2025,Tomato_Big,67,kg,10175,23.7,20.2,6.9,1011.3,7.4,139.34,145,Monsoon,,0,0,0,0,0
9/2/2025,Tomato_Big,68,kg,0,23.8,10.8,7.5,1012.6,5.7,139.55,145,Monsoon,,0,0,0,0,0
9/3/2025,Tomato_Big,67.5,kg,0,24,16,7.5,1012.4,8.8,139.68,145,Monsoon,,0,0,0,0,0
9/4/2025,Tomato_Big,67.5,kg,0,23.9,14.5,8,1013.7,5.2,139.54,145,Monsoon,,0,0,0,0,0
9/5/2025,Tomato_Big,70,kg,0,24,17,8,1013.7,10.7,139.52,145,Monsoon,,0,0,0,0,0
9/6/2025,Tomato_Big,70,kg,0,22.8,15.4,6.6,1014.5,10.4,139.4,145,Monsoon,,0,0,0,0,0
9/7/2025,Tomato_Big,65.6,kg,0,23.2,15,6.2,1013.4,22.7,139.4,145,Monsoon,,0,0,0,0,0
9/8/2025,Tomato_Big,64,kg,0,23.6,7.4,7.6,1014,4.4,139.4,145,Monsoon,,0,0,0,0,0
9/9/2025,Tomato_Big,65,kg,0,23.3,5.1,6,1012.5,3.7,138.88,145,Monsoon,,0,0,0,0,0
9/10/2025,Tomato_Big,65,kg,0,23,9.85,5.45,1012.8,14.05,139.2,145,Monsoon,,0,0,0,0,0
9/11/2025,Tomato_Big,65,kg,0,22.7,14.6,4.9,1013.1,24.4,139.53,145,Monsoon,,0,0,0,0,0
9/12/2025,Tomato_Big,64,kg,0,23.5,17.4,5.2,1014.6,17.6,139.96,145,Monsoon,,0,0,0,0,0
9/13/2025,Tomato_Big,56,kg,0,23.4,21.5,6,1015.4,7.8,139.74,145,Monsoon,,0,0,0,0,0
9/14/2025,Tomato_Big,56,kg,0,22.5,7.3,5.5,1014.3,43.5,139.74,145,Monsoon,,0,0,0,0,0
9/15/2025,Tomato_Big,55,kg,0,22.1,21.3,4.2,1012.5,30.4,139.74,142.5,Monsoon,,0,0,0,0,0
9/16/2025,Tomato_Big,55,kg,0,21.5,22.5,4.3,1013.6,39.8,139.52,142.5,Monsoon,,0,0,0,0,0
9/17/2025,Tomato_Big,55,kg,0,21.9,24.7,5.8,1014.1,17.2,139.47,142.5,Monsoon,,0,0,0,0,0
9/18/2025,Tomato_Big,55,kg,4500,22,3.1,4,1013.6,15.4,139.01,142.5,Monsoon,,0,0,0,0,0
9/19/2025,Tomato_Big,64.4,kg,0,22.1,6.2,5.5,1013.6,17.2,139.53,142.5,Monsoon,,0,0,0,0,0
9/20/2025,Tomato_Big,65,kg,0,22.9,11,7.4,1013.4,11.8,140.44,142.5,Monsoon,,0,0,0,0,0
9/21/2025,Tomato_Big,64.17,kg,1479.17,23.15,10.02,7.05,1013.4,10.8,140.44,142.5,Monsoon,,0,0,0,0,0
9/22/2025,Tomato_Big,63.33,kg,2958.33,23.4,9.03,6.7,1013.4,9.8,140.44,142.5,Monsoon,,0,0,0,0,0
9/23/2025,Tomato_Big,62.5,kg,4437.5,23.65,8.05,6.35,1013.4,8.8,140.44,142.5,Monsoon,,0,0,0,0,0
9/24/2025,Tomato_Big,61.67,kg,5916.67,23.9,7.07,6,1013.4,7.8,140.44,142.5,Monsoon,,0,0,0,0,0
9/25/2025,Tomato_Big,60.83,kg,7395.83,24.15,6.08,5.65,1013.4,6.8,140.44,142.5,Monsoon,Dashain,1,0,0,0,1
9/26/2025,Tomato_Big,60,kg,8875,24.4,5.1,5.3,1013.4,5.8,140.44,142.5,Monsoon,Dashain,1,0,0,0,1
9/27/2025,Tomato_Big,65,kg,0,23.3,1.2,6.2,1017.1,2.7,139.9,142.5,Monsoon,Dashain,1,0,0,0,1
9/28/2025,Tomato_Big,75,kg,10000,23.2,9.6,6.5,1016.1,8.1,139.9,142.5,Monsoon,Dashain,1,0,0,0,1
9/29/2025,Tomato_Big,75,kg,0,22.7,8.6,5.3,1014.2,15.3,139.9,142.5,Monsoon,Dashain,1,0,0,0,1
9/30/2025,Tomato_Big,75,kg,0,23.1,8.6,5.3,1011.3,13.8,140.53,145,Monsoon,Dashain,1,0,0,0,1
10/1/2025,Tomato_Big,75,kg,0,22,0,7,1011.8,12.4,140.89,145,Autumn,Dashain,1,0,0,0,1
10/2/2025,Tomato_Big,75,kg,0,20.2,0,4.6,1017.2,13.4,140.38,145,Autumn,Dashain,1,0,0,0,1
10/3/2025,Tomato_Big,75,kg,4575,20.55,0,4.6,1016.45,56.7,140.06,145,Autumn,Dashain,1,0,0,0,1
10/4/2025,Tomato_Big,75,kg,9150,20.9,0,4.6,1015.7,100,139.74,145,Autumn,Dashain,1,0,0,0,1
10/5/2025,Tomato_Big,73.15,kg,8540,20.77,0,4.78,1015.63,93.33,139.74,145,Autumn,Dashain,1,0,0,0,1
10/6/2025,Tomato_Big,71.3,kg,7930,20.64,0,4.96,1015.57,86.67,139.74,145,Autumn,Dashain,1,0,0,0,1
10/7/2025,Tomato_Big,69.45,kg,7320,20.51,0,5.14,1015.5,80,139.74,145,Autumn,Dashain,1,0,0,0,1
10/8/2025,Tomato_Big,67.6,kg,6710,20.38,0,5.32,1015.44,73.33,139.74,145,Autumn,Dashain,1,0,0,0,1
10/9/2025,Tomato_Big,65.75,kg,6100,20.25,0,5.5,1015.37,66.67,139.74,145,Autumn,Dashain,1,0,0,0,1
10/10/2025,Tomato_Big,63.9,kg,5490,20.12,0,5.68,1015.3,60,139.74,145,Autumn,Dashain,1,0,0,0,1
10/11/2025,Tomato_Big,62.05,kg,4880,19.99,0,5.86,1015.24,53.33,139.74,145,Autumn,Dashain,1,0,0,0,1
10/12/2025,Tomato_Big,60.2,kg,4270,19.86,0,6.04,1015.17,46.67,139.74,145,Autumn,Dashain,1,0,0,0,1
10/13/2025,Tomato_Big,58.35,kg,3660,19.73,0,6.22,1015.1,40,139.74,145,Autumn,Dashain,1,0,0,0,1
10/14/2025,Tomato_Big,56.5,kg,3050,19.6,0,6.39,1015.04,33.33,139.74,145,Autumn,Dashain,1,0,0,0,1
10/15/2025,Tomato_Big,54.65,kg,2440,19.47,0,6.57,1014.97,26.67,139.74,145,Autumn,Dashain,1,0,0,0,1
10/16/2025,Tomato_Big,52.8,kg,1830,19.34,0,6.75,1014.91,20,139.74,145,Autumn,Dashain,1,0,0,0,1
10/17/2025,Tomato_Big,50.95,kg,1220,19.21,0,6.93,1014.84,13.33,139.74,145,Autumn,Dashain,1,0,0,0,1
10/18/2025,Tomato_Big,49.1,kg,610,19.08,0,7.11,1014.77,6.67,139.74,145,Autumn,Dashain,1,0,0,0,1
10/19/2025,Tomato_Big,47.25,kg,0,18.95,0,7.29,1014.71,0,139.74,145,Autumn,Dashain,1,0,0,0,1
10/20/2025,Tomato_Big,47.75,kg,0,18.95,0,7.29,1014.71,0,139.74,145,Autumn,Dashain,1,0,0,0,1
